x_pixel,y_pixel,R_x(pc),R_y(pc),R_z(pc),v_exp(km/s,)Flux()
73,39,0.024353,-0.006088,-0.010722,503.862662,208.852966
74,39,0.025223,-0.006088,-0.033809,710.919105,181.567047
74,39,0.025223,-0.006088,-0.029691,654.985824,545.640442
74,39,0.025223,-0.006088,-0.019320,603.166589,688.871704
74,39,0.025223,-0.006088,-0.017749,556.611613,415.510986
74,39,0.025223,-0.006088,-0.013548,516.745674,218.980881
75,39,0.026093,-0.006088,-0.034068,720.427535,259.021912
75,39,0.026093,-0.006088,-0.028315,665.294137,363.173279
75,39,0.026093,-0.006088,-0.021958,614.345012,394.264008
75,39,0.026093,-0.006088,-0.022429,568.705854,344.707611
75,39,0.026093,-0.006088,-0.015835,529.750839,156.488953
76,39,0.026962,-0.006088,-0.032654,730.128102,210.004135
76,39,0.026962,-0.006088,-0.027055,675.786579,400.596619
76,39,0.026962,-0.006088,-0.022247,625.692421,460.325897
76,39,0.026962,-0.006088,-0.016469,580.945402,315.123291
77,39,0.027832,-0.006088,-0.029344,740.013248,152.177307
77,39,0.027832,-0.006088,-0.027907,686.454706,300.460663
77,39,0.027832,-0.006088,-0.020517,637.199787,320.531342
77,39,0.027832,-0.006088,-0.019245,593.321264,246.776154
78,39,0.028702,-0.006088,-0.029203,750.075677,162.721710
78,39,0.028702,-0.006088,-0.024825,648.858599,188.799744
78,39,0.028702,-0.006088,-0.015709,605.825087,175.419052
79,39,0.029572,-0.006088,-0.026346,708.286130,193.273315
79,39,0.029572,-0.006088,-0.024912,660.660841,269.134186
79,39,0.029572,-0.006088,-0.022509,618.449109,220.122101
80,39,0.030441,-0.006088,-0.017941,631.186119,189.339874
80,39,0.030441,-0.006088,-0.018660,596.326689,167.504196
81,39,0.031311,-0.006088,-0.021150,684.665853,187.451630
81,39,0.031311,-0.006088,-0.021435,644.029412,159.748840
82,39,0.032181,-0.006088,-0.024805,742.161130,198.138504
82,39,0.032181,-0.006088,-0.020194,696.854826,176.412262
6,40,-0.033920,-0.005219,0.031264,780.480913,178.637192
10,40,-0.030441,-0.005219,0.034642,788.234498,151.475998
23,40,-0.019135,-0.005219,0.028145,548.360982,175.044098
25,40,-0.017395,-0.005219,0.019616,420.061868,166.825409
25,40,-0.017395,-0.005219,0.021990,530.398922,150.505463
27,40,-0.015656,-0.005219,0.023848,513.606534,157.225357
28,40,-0.014786,-0.005219,0.026885,570.050981,177.956863
29,40,-0.013916,-0.005219,0.030905,563.334560,171.970291
30,40,-0.013046,-0.005219,0.028908,556.951419,197.294525
31,40,-0.012177,-0.005219,-0.023502,526.518649,195.784958
31,40,-0.012177,-0.005219,0.033323,619.635729,233.264816
31,40,-0.012177,-0.005219,0.035630,689.633693,174.771118
33,40,-0.010437,-0.005219,-0.038782,655.155626,168.974869
33,40,-0.010437,-0.005219,-0.027324,515.001705,181.115906
33,40,-0.010437,-0.005219,0.020058,471.455262,229.729019
33,40,-0.010437,-0.005219,0.030408,539.916809,233.103516
34,40,-0.009567,-0.005219,0.020752,465.794510,312.554993
34,40,-0.009567,-0.005219,0.031496,534.980954,191.015457
56,40,0.009567,-0.005219,-0.035448,722.999999,325.779388
56,40,0.009567,-0.005219,-0.040073,651.093968,789.771484
56,40,0.009567,-0.005219,-0.030615,579.931687,880.731323
56,40,0.009567,-0.005219,-0.024702,509.824693,537.032104
57,40,0.010437,-0.005219,-0.041720,726.659850,226.122940
57,40,0.010437,-0.005219,-0.031513,655.155626,1012.950378
57,40,0.010437,-0.005219,-0.032095,584.488067,892.915039
57,40,0.010437,-0.005219,-0.028226,515.001705,635.797180
57,40,0.010437,-0.005219,-0.018735,382.147635,220.818985
57,40,0.010437,-0.005219,0.022903,405.256731,198.591583
57,40,0.010437,-0.005219,0.029932,539.916809,220.001541
58,40,0.011307,-0.005219,-0.038127,730.617155,270.580353
58,40,0.011307,-0.005219,-0.033636,659.542102,877.089661
58,40,0.011307,-0.005219,-0.032695,589.400705,1179.431396
58,40,0.011307,-0.005219,-0.030029,520.570501,996.994934
58,40,0.011307,-0.005219,-0.025588,453.648709,272.940277
58,40,0.011307,-0.005219,0.024171,477.532150,201.448364
58,40,0.011307,-0.005219,0.031074,545.231190,240.823746
59,40,0.012177,-0.005219,-0.041871,734.867109,187.920792
59,40,0.012177,-0.005219,-0.038208,664.246961,795.850281
59,40,0.012177,-0.005219,-0.033485,594.660770,1230.595581
59,40,0.012177,-0.005219,-0.030992,526.518649,891.415100
60,40,0.013046,-0.005219,-0.044108,739.404666,282.500824
60,40,0.013046,-0.005219,-0.034413,669.263489,870.053345
60,40,0.013046,-0.005219,-0.027067,600.259131,1226.713135
60,40,0.013046,-0.005219,-0.023592,532.833444,1080.581177
60,40,0.013046,-0.005219,-0.025752,467.669739,416.109222
61,40,0.013916,-0.005219,-0.036504,744.224565,430.438446
61,40,0.013916,-0.005219,-0.031920,674.584732,981.273987
61,40,0.013916,-0.005219,-0.026881,606.186413,1361.676514
61,40,0.013916,-0.005219,-0.030496,539.502014,903.214355
61,40,0.013916,-0.005219,-0.019803,475.253541,353.673523
61,40,0.013916,-0.005219,-0.022938,414.575062,150.157852
62,40,0.014786,-0.005219,-0.038187,749.321359,409.944855
62,40,0.014786,-0.005219,-0.039262,680.203540,975.725220
62,40,0.014786,-0.005219,-0.033701,612.433067,1402.460449
62,40,0.014786,-0.005219,-0.022768,546.511407,947.759094
62,40,0.014786,-0.005219,-0.024489,483.195843,399.819550
62,40,0.014786,-0.005219,-0.015745,423.656437,227.439728
62,40,0.014786,-0.005219,0.024556,505.685699,168.122070
63,40,0.015656,-0.005219,-0.043598,754.689436,202.351578
63,40,0.015656,-0.005219,-0.033261,686.112601,773.529541
63,40,0.015656,-0.005219,-0.033417,618.989425,1219.470215
63,40,0.015656,-0.005219,-0.024251,553.848683,988.997314
63,40,0.015656,-0.005219,-0.020509,491.479265,502.782562
64,40,0.016525,-0.005219,-0.040162,760.323051,278.414429
64,40,0.016525,-0.005219,-0.038360,692.304484,664.127563
64,40,0.016525,-0.005219,-0.034974,625.845752,1058.214111
64,40,0.016525,-0.005219,-0.027457,561.500989,1166.196533
64,40,0.016525,-0.005219,-0.022464,500.086858,615.693970
64,40,0.016525,-0.005219,-0.014847,442.824366,177.505585
65,40,0.017395,-0.005219,-0.044160,766.216346,244.840454
65,40,0.017395,-0.005219,-0.033084,698.771670,540.415527
65,40,0.017395,-0.005219,-0.034105,632.992301,984.470459
65,40,0.017395,-0.005219,-0.030012,569.455625,1103.853394
65,40,0.017395,-0.005219,-0.018375,509.002175,719.916260
65,40,0.017395,-0.005219,-0.021269,452.868378,299.905212
66,40,0.018265,-0.005219,-0.033840,705.506588,360.804352
66,40,0.018265,-0.005219,-0.033364,640.419357,843.992249
66,40,0.018265,-0.005219,-0.024502,577.700102,993.149780
66,40,0.018265,-0.005219,-0.024653,518.209333,751.155457
66,40,0.018265,-0.005219,-0.014610,463.192689,341.742737
66,40,0.018265,-0.005219,-0.017727,414.435846,174.734589
67,40,0.019135,-0.005219,-0.031848,712.501647,271.620392
67,40,0.019135,-0.005219,-0.035663,648.117276,714.613831
67,40,0.019135,-0.005219,-0.030630,586.222192,924.888306
67,40,0.019135,-0.005219,-0.020129,527.693058,675.825317
67,40,0.019135,-0.005219,-0.014992,473.778976,347.908020
68,40,0.020004,-0.005219,-0.031636,719.749261,313.770844
68,40,0.020004,-0.005219,-0.031971,656.076524,580.199707
68,40,0.020004,-0.005219,-0.027935,595.009967,856.104858
68,40,0.020004,-0.005219,-0.024386,537.438709,788.377136
68,40,0.020004,-0.005219,-0.018028,484.610070,452.202698
69,40,0.020874,-0.005219,-0.038223,727.241880,240.587311
69,40,0.020874,-0.005219,-0.035167,664.287707,465.006592
69,40,0.020874,-0.005219,-0.022725,604.051830,989.157898
69,40,0.020874,-0.005219,-0.019276,547.432296,754.456055
69,40,0.020874,-0.005219,-0.015044,495.669923,359.883057
70,40,0.021744,-0.005219,-0.031955,734.972010,160.054962
70,40,0.021744,-0.005219,-0.029196,672.741601,366.159882
70,40,0.021744,-0.005219,-0.026680,613.336545,855.118469
70,40,0.021744,-0.005219,-0.021610,557.660490,926.151794
70,40,0.021744,-0.005219,-0.022464,506.943564,464.765839
70,40,0.021744,-0.005219,-0.015185,462.818950,196.298599
71,40,0.022614,-0.005219,-0.032468,742.932239,154.794647
71,40,0.022614,-0.005219,-0.034428,681.429173,333.423645
71,40,0.022614,-0.005219,-0.030218,622.853252,866.521912
71,40,0.022614,-0.005219,-0.027233,568.110621,804.331848
71,40,0.022614,-0.005219,-0.017534,518.417045,448.688019
71,40,0.022614,-0.005219,-0.012982,475.358639,191.212601
72,40,0.023483,-0.005219,-0.036661,751.115249,200.888763
72,40,0.023483,-0.005219,-0.031561,690.341600,441.672363
72,40,0.023483,-0.005219,-0.030206,632.591479,740.722778
72,40,0.023483,-0.005219,-0.022171,578.770667,803.504395
72,40,0.023483,-0.005219,-0.019936,530.077389,528.407837
73,40,0.024353,-0.005219,-0.033464,699.470287,305.739594
73,40,0.024353,-0.005219,-0.024137,642.541156,631.538574
73,40,0.024353,-0.005219,-0.024109,589.629241,665.694519
73,40,0.024353,-0.005219,-0.016509,541.912536,474.382446
73,40,0.024353,-0.005219,-0.011047,500.878029,165.893356
74,40,0.025223,-0.005219,-0.030721,708.806878,216.391495
74,40,0.025223,-0.005219,-0.026655,652.692612,479.790955
74,40,0.025223,-0.005219,-0.025694,600.675579,574.130371
74,40,0.025223,-0.005219,-0.016886,553.911279,480.994568
74,40,0.025223,-0.005219,-0.012129,513.835877,168.442932
75,40,0.026093,-0.005219,-0.031129,718.343268,173.761429
75,40,0.026093,-0.005219,-0.029610,663.036580,300.978455
75,40,0.026093,-0.005219,-0.019198,611.899511,427.131165
75,40,0.026093,-0.005219,-0.015681,566.063217,408.246826
75,40,0.026093,-0.005219,-0.018063,526.912866,227.725479
76,40,0.026962,-0.005219,-0.022898,673.564190,399.322632
76,40,0.026962,-0.005219,-0.025168,623.291443,437.979919
76,40,0.026962,-0.005219,-0.016898,578.358692,373.267883
76,40,0.026962,-0.005219,-0.015909,540.100343,215.786636
77,40,0.027832,-0.005219,-0.027288,684.266966,229.251175
77,40,0.027832,-0.005219,-0.019237,634.842331,332.243774
77,40,0.027832,-0.005219,-0.019936,590.788743,289.012573
78,40,0.028702,-0.005219,-0.028325,695.136817,156.566406
78,40,0.028702,-0.005219,-0.024889,646.543656,234.890015
78,40,0.028702,-0.005219,-0.015142,603.345053,158.121231
79,40,0.029572,-0.005219,-0.030014,706.166028,197.260818
79,40,0.029572,-0.005219,-0.013748,580.250051,190.453979
80,40,0.030441,-0.005219,-0.022709,670.366004,241.658936
19,41,-0.022614,-0.004349,0.015687,487.422820,153.959885
19,41,-0.022614,-0.004349,0.024437,641.632407,157.229187
20,41,-0.021744,-0.004349,0.025020,575.054427,150.427811
21,41,-0.020874,-0.004349,0.020194,565.141124,155.483627
21,41,-0.020874,-0.004349,0.031646,623.397615,156.470642
23,41,-0.019135,-0.004349,0.023585,546.042430,168.931870
23,41,-0.019135,-0.004349,0.025394,606.137304,155.281616
23,41,-0.019135,-0.004349,0.052626,938.961473,187.010300
24,41,-0.018265,-0.004349,0.026442,536.882934,190.435608
24,41,-0.018265,-0.004349,0.027419,597.899139,224.029587
25,41,-0.017395,-0.004349,0.027425,589.937014,162.306671
26,41,-0.016525,-0.004349,0.024097,519.412396,161.828934
27,41,-0.015656,-0.004349,0.032744,574.886368,158.676010
28,41,-0.014786,-0.004349,0.026941,503.170542,169.486374
28,41,-0.014786,-0.004349,0.025580,567.821002,224.039459
29,41,-0.013916,-0.004349,0.026937,495.548484,150.961670
30,41,-0.013046,-0.004349,0.029787,554.668777,282.145386
31,41,-0.012177,-0.004349,0.026019,481.381100,203.293945
31,41,-0.012177,-0.004349,0.025302,548.605377,217.730286
32,41,-0.011307,-0.004349,-0.035403,657.615657,186.760025
32,41,-0.011307,-0.004349,0.026317,474.867900,265.749603
32,41,-0.011307,-0.004349,0.026972,542.899271,200.879211
33,41,-0.010437,-0.004349,-0.054574,942.938137,188.717407
33,41,-0.010437,-0.004349,0.035944,679.015514,174.134903
34,41,-0.009567,-0.004349,-0.006127,252.618489,181.539444
34,41,-0.009567,-0.004349,-0.007051,208.402982,157.028015
34,41,-0.009567,-0.004349,0.037217,603.415557,178.568436
56,41,0.009567,-0.004349,-0.031495,649.142453,664.636719
56,41,0.009567,-0.004349,-0.028923,577.739847,667.912231
56,41,0.009567,-0.004349,-0.029109,507.330056,697.378845
57,41,0.010437,-0.004349,-0.037161,653.216245,794.003052
57,41,0.010437,-0.004349,-0.033803,582.313377,1077.959229
57,41,0.010437,-0.004349,-0.026242,512.532267,680.522400
58,41,0.011307,-0.004349,-0.036732,728.878588,270.121948
58,41,0.011307,-0.004349,-0.034180,657.615657,815.209778
58,41,0.011307,-0.004349,-0.030871,587.244207,1200.367310
58,41,0.011307,-0.004349,-0.030467,518.127605,658.875427
58,41,0.011307,-0.004349,-0.027075,450.843343,272.755524
59,41,0.012177,-0.004349,-0.040095,662.334201,818.954712
59,41,0.012177,-0.004349,-0.035689,592.523417,1196.012085
59,41,0.012177,-0.004349,-0.031273,524.103478,744.365234
59,41,0.012177,-0.004349,-0.019978,457.698548,171.116791
60,41,0.013046,-0.004349,-0.041856,737.686809,287.418121
60,41,0.013046,-0.004349,-0.037939,667.365107,701.987488
60,41,0.013046,-0.004349,-0.029142,598.141783,1220.083740
60,41,0.013046,-0.004349,-0.031377,530.447027,905.526306
60,41,0.013046,-0.004349,-0.024003,464.948979,405.032440
61,41,0.013916,-0.004349,-0.039894,742.517860,396.672638
61,41,0.013916,-0.004349,-0.031363,672.701367,842.625305
61,41,0.013916,-0.004349,-0.032078,604.089841,1288.315674
61,41,0.013916,-0.004349,-0.025771,537.145224,754.666443
61,41,0.013916,-0.004349,-0.021773,472.576445,234.073425
62,41,0.014786,-0.004349,-0.039944,747.626288,361.760773
62,41,0.014786,-0.004349,-0.036832,678.335775,958.848083
62,41,0.014786,-0.004349,-0.032436,610.357953,1231.442505
62,41,0.014786,-0.004349,-0.024181,544.184974,864.515991
62,41,0.014786,-0.004349,-0.021749,480.562994,257.936981
63,41,0.015656,-0.004349,-0.042973,753.006449,365.893341
63,41,0.015656,-0.004349,-0.033897,684.260966,820.101868
63,41,0.015656,-0.004349,-0.026876,616.936363,1164.844360
63,41,0.015656,-0.004349,-0.029520,551.553200,761.326416
63,41,0.015656,-0.004349,-0.023504,488.891028,480.246246
64,41,0.016525,-0.004349,-0.044316,758.652562,205.320602
64,41,0.016525,-0.004349,-0.032073,690.469454,600.538086
64,41,0.016525,-0.004349,-0.030083,623.815256,1061.391235
64,41,0.016525,-0.004349,-0.023557,559.236917,851.979431
64,41,0.016525,-0.004349,-0.021930,497.543399,606.188171
64,41,0.016525,-0.004349,-0.019106,439.949983,220.330612
65,41,0.017395,-0.004349,-0.043434,764.558734,260.105774
65,41,0.017395,-0.004349,-0.039353,696.953668,484.425690
65,41,0.017395,-0.004349,-0.035547,630.984803,848.610840
65,41,0.017395,-0.004349,-0.024498,567.223305,854.542053
65,41,0.017395,-0.004349,-0.027182,506.503487,576.806519
65,41,0.017395,-0.004349,-0.021012,450.058148,268.433350
66,41,0.018265,-0.004349,-0.039820,770.718987,183.724472
66,41,0.018265,-0.004349,-0.034895,703.705986,439.144684
66,41,0.018265,-0.004349,-0.035494,638.435213,730.150940
66,41,0.018265,-0.004349,-0.026981,575.499763,922.678040
66,41,0.018265,-0.004349,-0.026076,515.755253,673.019653
66,41,0.018265,-0.004349,-0.019717,460.445475,341.003082
67,41,0.019135,-0.004349,-0.036545,710.718767,309.443481
67,41,0.019135,-0.004349,-0.033779,646.156770,626.433472
67,41,0.019135,-0.004349,-0.027172,584.053959,828.953674
67,41,0.019135,-0.004349,-0.022698,525.283287,722.241089
67,41,0.019135,-0.004349,-0.015082,471.093501,378.267975
68,41,0.020004,-0.004349,-0.037511,717.984378,366.335327
68,41,0.020004,-0.004349,-0.029361,654.139873,626.440857
68,41,0.020004,-0.004349,-0.025134,592.873873,869.339111
68,41,0.020004,-0.004349,-0.023798,535.072830,676.748413
68,41,0.020004,-0.004349,-0.018741,481.984946,417.160522
69,41,0.020874,-0.004349,-0.034026,725.495224,268.842529
69,41,0.020874,-0.004349,-0.032737,662.375065,648.677307
69,41,0.020874,-0.004349,-0.027256,601.947823,883.203186
69,41,0.020874,-0.004349,-0.025807,545.109793,624.590576
69,41,0.020874,-0.004349,-0.017524,493.103682,274.814453
70,41,0.021744,-0.004349,-0.035512,670.853062,610.299988
70,41,0.021744,-0.004349,-0.027447,611.264498,767.026672
70,41,0.021744,-0.004349,-0.022216,555.380762,701.830811
70,41,0.021744,-0.004349,-0.021635,504.434679,469.865753
71,41,0.022614,-0.004349,-0.033680,679.564777,293.401398
71,41,0.022614,-0.004349,-0.027990,620.812968,737.078308
71,41,0.022614,-0.004349,-0.026975,565.872995,732.732483
71,41,0.022614,-0.004349,-0.014529,515.963953,493.309998
71,41,0.022614,-0.004349,-0.015581,472.682138,160.656616
72,41,0.023483,-0.004349,-0.028719,688.501338,392.801941
72,41,0.023483,-0.004349,-0.026746,630.582705,794.723999
72,41,0.023483,-0.004349,-0.023251,576.574412,721.430725
72,41,0.023483,-0.004349,-0.015890,527.678507,404.473694
73,41,0.024353,-0.004349,-0.031469,697.654105,254.606415
73,41,0.024353,-0.004349,-0.025450,640.563585,577.134949
73,41,0.024353,-0.004349,-0.026561,587.473583,629.152710
73,41,0.024353,-0.004349,-0.016369,539.566275,417.443298
74,41,0.025223,-0.004349,-0.032119,707.014681,228.552155
74,41,0.025223,-0.004349,-0.024284,650.745891,414.916138
74,41,0.025223,-0.004349,-0.026691,598.559704,566.439880
74,41,0.025223,-0.004349,-0.021258,551.616057,398.901093
74,41,0.025223,-0.004349,-0.016249,511.360809,160.621719
75,41,0.026093,-0.004349,-0.028811,716.574922,169.777405
75,41,0.026093,-0.004349,-0.030731,661.120318,366.364532
75,41,0.026093,-0.004349,-0.020228,609.822581,548.990540
75,41,0.026093,-0.004349,-0.018104,563.817465,433.893188
75,41,0.026093,-0.004349,-0.011736,524.499511,215.853516
76,41,0.026962,-0.004349,-0.032718,726.326945,180.707428
76,41,0.026962,-0.004349,-0.024520,671.677963,347.134674
76,41,0.026962,-0.004349,-0.023533,621.252599,441.356171
76,41,0.026962,-0.004349,-0.017135,576.160868,299.038879
77,41,0.027832,-0.004349,-0.026430,682.410323,287.681702
77,41,0.027832,-0.004349,-0.020433,632.840702,314.854065
78,41,0.028702,-0.004349,-0.031148,693.309283,185.435226
78,41,0.028702,-0.004349,-0.018915,644.578364,222.380341
79,41,0.029572,-0.004349,-0.029412,704.367111,158.737976
79,41,0.029572,-0.004349,-0.018311,613.956909,162.872955
80,41,0.030441,-0.004349,-0.024595,668.470754,171.720779
21,42,-0.020874,-0.003479,0.025432,621.730251,166.790558
22,42,-0.020004,-0.003479,0.018587,498.427136,156.327240
22,42,-0.020004,-0.003479,0.020347,553.594307,163.263367
23,42,-0.019135,-0.003479,0.024009,544.138084,226.040665
23,42,-0.019135,-0.003479,0.028541,604.422328,155.314056
24,42,-0.018265,-0.003479,-0.020087,458.185503,166.483475
24,42,-0.018265,-0.003479,0.018525,477.629729,184.731079
24,42,-0.018265,-0.003479,0.020549,534.945983,207.234238
24,42,-0.018265,-0.003479,0.028449,596.160465,175.267517
25,42,-0.017395,-0.003479,0.029619,588.174805,157.547668
26,42,-0.016525,-0.003479,0.023903,457.904040,168.870911
26,42,-0.016525,-0.003479,0.026145,517.410047,300.952789
26,42,-0.016525,-0.003479,0.030753,580.476746,218.864777
27,42,-0.015656,-0.003479,0.017704,448.487584,155.805740
27,42,-0.015656,-0.003479,0.026195,509.095433,239.439255
27,42,-0.015656,-0.003479,0.028541,573.077879,167.228836
27,42,-0.015656,-0.003479,0.031598,639.422709,154.440048
27,42,-0.015656,-0.003479,0.037598,707.465614,153.431229
28,42,-0.014786,-0.003479,0.024910,501.103297,207.255447
28,42,-0.014786,-0.003479,0.025338,565.989938,185.155685
30,42,-0.013046,-0.003479,0.022247,486.149438,182.559738
30,42,-0.013046,-0.003479,0.029781,552.794149,296.869995
31,42,-0.012177,-0.003479,0.020044,479.219870,305.411285
31,42,-0.012177,-0.003479,0.029874,546.709959,213.365356
31,42,-0.012177,-0.003479,0.032921,615.901716,186.540741
31,42,-0.012177,-0.003479,0.057414,974.472364,166.355789
32,42,-0.011307,-0.003479,0.027681,472.676890,180.679169
32,42,-0.011307,-0.003479,0.026183,540.983861,201.919418
32,42,-0.011307,-0.003479,0.050908,971.271407,188.222061
33,42,-0.010437,-0.003479,-0.031460,580.528026,167.684341
33,42,-0.010437,-0.003479,-0.005241,193.597552,154.975388
33,42,-0.010437,-0.003479,0.024205,466.536764,180.515488
33,42,-0.010437,-0.003479,0.028574,535.627341,170.921600
33,42,-0.010437,-0.003479,0.053952,968.298124,195.528229
57,42,0.010437,-0.003479,-0.042529,723.478421,256.216125
57,42,0.010437,-0.003479,-0.037615,651.625186,836.264038
57,42,0.010437,-0.003479,-0.028940,580.528026,865.769165
57,42,0.010437,-0.003479,-0.027744,510.502933,443.048889
57,42,0.010437,-0.003479,-0.021859,442.059667,264.647186
58,42,0.011307,-0.003479,-0.034599,656.035268,528.922058
58,42,0.011307,-0.003479,-0.029206,585.473892,1011.459595
58,42,0.011307,-0.003479,-0.028776,516.120271,615.758728
58,42,0.011307,-0.003479,-0.022544,448.534992,207.128082
59,42,0.012177,-0.003479,-0.043916,731.721365,159.698959
59,42,0.012177,-0.003479,-0.038385,660.765097,834.563293
59,42,0.012177,-0.003479,-0.028937,590.768922,1039.333496
59,42,0.012177,-0.003479,-0.025194,522.119120,806.917480
59,42,0.012177,-0.003479,-0.018892,455.424945,326.456726
60,42,0.013046,-0.003479,-0.043932,736.278309,224.906891
60,42,0.013046,-0.003479,-0.035659,665.807859,787.109436
60,42,0.013046,-0.003479,-0.030449,596.403816,1252.975220
60,42,0.013046,-0.003479,-0.023800,528.486488,788.004089
60,42,0.013046,-0.003479,-0.023065,462.711003,352.135559
61,42,0.013916,-0.003479,-0.040748,741.118541,318.371552
61,42,0.013916,-0.003479,-0.031699,671.156501,863.919861
61,42,0.013916,-0.003479,-0.029883,602.369036,1135.579590
61,42,0.013916,-0.003479,-0.031101,535.209222,735.561279
61,42,0.013916,-0.003479,-0.021374,470.374761,159.838348
61,42,0.013916,-0.003479,0.002285,255.611970,156.195465
62,42,0.014786,-0.003479,-0.037260,746.236549,381.437317
62,42,0.014786,-0.003479,-0.032488,676.803771,909.956360
62,42,0.014786,-0.003479,-0.027631,608.654869,1180.262573
62,42,0.014786,-0.003479,-0.024125,542.274106,857.419373
62,42,0.014786,-0.003479,-0.026230,478.398067,244.236923
63,42,0.015656,-0.003479,-0.041499,751.626658,301.210876
63,42,0.015656,-0.003479,-0.039429,682.742257,712.418213
63,42,0.015656,-0.003479,-0.028996,615.251490,901.223816
63,42,0.015656,-0.003479,-0.024290,549.667947,761.594482
63,42,0.015656,-0.003479,-0.021377,486.763142,288.504120
64,42,0.016525,-0.003479,-0.040550,757.283058,233.665527
64,42,0.016525,-0.003479,-0.036794,688.964431,636.918213
64,42,0.016525,-0.003479,-0.031738,622.149012,950.113037
64,42,0.016525,-0.003479,-0.030608,557.377654,869.053406
64,42,0.016525,-0.003479,-0.019459,495.452675,525.366821
64,42,0.016525,-0.003479,-0.018431,437.584172,187.005295
65,42,0.017395,-0.003479,-0.036234,763.199828,176.925385
65,42,0.017395,-0.003479,-0.031197,695.462677,449.682037
65,42,0.017395,-0.003479,-0.032245,629.337542,795.724182
65,42,0.017395,-0.003479,-0.030387,565.390305,965.567932
65,42,0.017395,-0.003479,-0.023576,504.449900,478.010681
65,42,0.017395,-0.003479,-0.017835,447.745749,216.408432
66,42,0.018265,-0.003479,-0.039473,702.229332,272.276031
66,42,0.018265,-0.003479,-0.028369,636.807224,607.909363
66,42,0.018265,-0.003479,-0.026577,573.693207,894.861084
66,42,0.018265,-0.003479,-0.021875,513.738651,567.499023
66,42,0.018265,-0.003479,-0.020849,458.185503,262.029633
67,42,0.019135,-0.003479,-0.032202,709.256713,346.708496
67,42,0.019135,-0.003479,-0.033222,644.548285,564.935974
67,42,0.019135,-0.003479,-0.023919,582.273945,736.610352
67,42,0.019135,-0.003479,-0.020546,523.303403,607.498291
67,42,0.019135,-0.003479,-0.022981,468.884854,281.001434
68,42,0.020004,-0.003479,-0.035840,716.537150,309.890350
68,42,0.020004,-0.003479,-0.035451,652.551065,536.384094
68,42,0.020004,-0.003479,-0.026491,591.120418,768.255432
68,42,0.020004,-0.003479,-0.019583,533.129303,646.210449
68,42,0.020004,-0.003479,-0.014709,479.826435,257.893829
69,42,0.020874,-0.003479,-0.034673,724.063008,247.221252
69,42,0.020874,-0.003479,-0.030329,660.806058,517.046875
69,42,0.020874,-0.003479,-0.022762,600.220877,820.140015
69,42,0.020874,-0.003479,-0.024535,543.202178,746.177612
69,42,0.020874,-0.003479,-0.015711,490.994054,375.131989
70,42,0.021744,-0.003479,-0.034851,669.303930,611.658264
70,42,0.021744,-0.003479,-0.026924,609.563947,828.943176
70,42,0.021744,-0.003479,-0.020236,553.508546,763.389099
70,42,0.021744,-0.003479,-0.017957,502.372635,426.497711
71,42,0.022614,-0.003479,-0.036731,739.820789,166.098022
71,42,0.022614,-0.003479,-0.030561,678.035549,406.540527
71,42,0.022614,-0.003479,-0.024565,619.138645,818.093811
71,42,0.022614,-0.003479,-0.026454,564.035607,784.441833
71,42,0.022614,-0.003479,-0.017488,513.948169,385.309509
71,42,0.022614,-0.003479,-0.015040,470.480949,200.379684
72,42,0.023483,-0.003479,-0.033732,686.992003,400.648346
72,42,0.023483,-0.003479,-0.030045,628.934391,662.730347
72,42,0.023483,-0.003479,-0.023877,574.771235,739.837036
72,42,0.023483,-0.003479,-0.014999,525.707644,352.867493
72,42,0.023483,-0.003479,-0.011288,483.299214,213.393814
73,42,0.024353,-0.003479,-0.033567,696.164614,324.014801
73,42,0.024353,-0.003479,-0.025468,638.941019,677.222778
73,42,0.024353,-0.003479,-0.023760,585.703961,611.773193
73,42,0.024353,-0.003479,-0.017968,537.638991,391.037689
74,42,0.025223,-0.003479,-0.029858,705.544952,319.912384
74,42,0.025223,-0.003479,-0.026753,649.148777,467.021698
74,42,0.025223,-0.003479,-0.018896,596.822955,566.849915
74,42,0.025223,-0.003479,-0.022300,549.731019,423.114990
75,42,0.026093,-0.003479,-0.029678,659.548326,434.219299
75,42,0.026093,-0.003479,-0.022340,608.117998,512.881653
75,42,0.026093,-0.003479,-0.016525,561.973357,424.590820
75,42,0.026093,-0.003479,-0.009983,522.516657,156.426575
76,42,0.026962,-0.003479,-0.027543,724.896372,181.528397
76,42,0.026962,-0.003479,-0.025832,670.130738,402.031311
76,42,0.026962,-0.003479,-0.021811,619.579463,497.192017
76,42,0.026962,-0.003479,-0.017676,574.356392,224.854294
77,42,0.027832,-0.003479,-0.035346,734.851899,150.569321
77,42,0.027832,-0.003479,-0.030632,680.887486,304.242523
77,42,0.027832,-0.003479,-0.018483,631.198284,329.451385
77,42,0.027832,-0.003479,-0.014305,586.871219,202.427246
77,42,0.027832,-0.003479,-0.014790,549.206182,176.596817
78,42,0.028702,-0.003479,-0.029059,691.810438,180.740768
78,42,0.028702,-0.003479,-0.025836,642.965930,247.431259
78,42,0.028702,-0.003479,-0.017766,599.509584,170.331589
79,42,0.029572,-0.003479,-0.027604,702.891846,184.109711
79,42,0.029572,-0.003479,-0.019966,654.874379,222.655960
80,42,0.030441,-0.003479,-0.031565,714.124333,167.492844
80,42,0.030441,-0.003479,-0.015035,625.126885,154.307083
