x_pixel,y_pixel,R_x(pc),R_y(pc),R_z(pc),v_exp(km/s,)Flux()
44,22,-0.000870,-0.020874,-0.005915,368.919712,161.301376
44,22,-0.000870,-0.020874,-0.003474,364.835796,246.791946
44,22,-0.000870,-0.020874,-0.000756,369.634341,543.389954
44,22,-0.000870,-0.020874,0.007416,382.981615,686.192139
44,22,-0.000870,-0.020874,0.008388,404.031275,512.901245
44,22,-0.000870,-0.020874,0.017650,431.657977,274.147217
44,22,-0.000870,-0.020874,0.014847,464.690144,213.673645
44,22,-0.000870,-0.020874,0.017489,502.061982,212.939804
44,22,-0.000870,-0.020874,0.025458,542.877999,263.494568
44,22,-0.000870,-0.020874,0.027804,586.419468,298.407196
44,22,-0.000870,-0.020874,0.026169,632.123443,486.930939
44,22,-0.000870,-0.020874,0.029214,679.553739,517.616699
44,22,-0.000870,-0.020874,0.033494,728.373191,200.355011
45,22,0.000000,-0.020874,-0.029331,675.488481,452.595490
45,22,0.000000,-0.020874,-0.029332,628.171348,594.989685
45,22,0.000000,-0.020874,-0.027022,582.610316,674.090393
45,22,0.000000,-0.020874,-0.019943,539.250685,673.038757
45,22,0.000000,-0.020874,-0.016662,498.667029,468.903351
45,22,0.000000,-0.020874,-0.014680,461.592129,247.263855
45,22,0.000000,-0.020874,-0.012177,428.936784,175.636017
45,22,0.000000,-0.020874,-0.003803,381.298646,185.044647
45,22,0.000000,-0.020874,-0.001149,368.606943,172.161362
45,22,0.000000,-0.020874,0.001231,364.519523,233.312683
45,22,0.000000,-0.020874,0.004340,369.322177,499.701050
45,22,0.000000,-0.020874,0.010673,382.680339,667.007751
45,22,0.000000,-0.020874,0.014264,403.745707,468.421356
45,22,0.000000,-0.020874,0.009557,431.390697,228.254486
45,22,0.000000,-0.020874,0.015801,464.441874,202.773529
45,22,0.000000,-0.020874,0.020869,501.832202,241.942062
45,22,0.000000,-0.020874,0.024610,542.665501,323.650299
45,22,0.000000,-0.020874,0.027963,586.222754,372.138824
45,22,0.000000,-0.020874,0.028218,631.940956,716.571655
45,22,0.000000,-0.020874,0.037027,679.383992,625.133789
45,22,0.000000,-0.020874,0.031718,728.214824,221.619019
46,22,0.000870,-0.020874,-0.031506,675.659207,425.161163
46,22,0.000870,-0.020874,-0.031276,628.354930,546.904907
46,22,0.000870,-0.020874,-0.029876,582.808250,649.478577
46,22,0.000870,-0.020874,-0.023772,539.464528,789.519348
46,22,0.000870,-0.020874,-0.016654,498.898268,587.978027
46,22,0.000870,-0.020874,-0.020379,461.841931,299.952271
46,22,0.000870,-0.020874,-0.005552,368.919712,162.244415
46,22,0.000870,-0.020874,-0.004053,364.835796,240.341324
46,22,0.000870,-0.020874,0.005381,369.634341,535.717468
46,22,0.000870,-0.020874,0.005433,382.981615,619.793640
46,22,0.000870,-0.020874,0.012318,404.031275,528.373108
46,22,0.000870,-0.020874,0.015042,431.657977,233.217285
46,22,0.000870,-0.020874,0.013241,464.690144,216.224655
46,22,0.000870,-0.020874,0.021902,502.061982,264.147400
46,22,0.000870,-0.020874,0.027318,542.877999,319.225220
46,22,0.000870,-0.020874,0.026685,586.419468,509.081848
46,22,0.000870,-0.020874,0.025606,632.123443,827.216064
46,22,0.000870,-0.020874,0.034758,679.553739,755.876587
46,22,0.000870,-0.020874,0.038309,728.373191,333.586884
47,22,0.001740,-0.020874,-0.028994,676.171125,375.654449
47,22,0.001740,-0.020874,-0.027705,628.905354,555.281677
47,22,0.001740,-0.020874,-0.027059,583.401648,727.283936
47,22,0.001740,-0.020874,-0.018966,540.105549,884.698608
47,22,0.001740,-0.020874,-0.017785,499.591341,578.682983
47,22,0.001740,-0.020874,-0.019099,462.590528,311.734558
47,22,0.001740,-0.020874,0.002364,365.782975,238.940659
47,22,0.001740,-0.020874,-0.000982,370.569255,446.996857
47,22,0.001740,-0.020874,0.003437,383.884024,499.600037
47,22,0.001740,-0.020874,0.011189,404.886772,486.859955
47,22,0.001740,-0.020874,0.011483,432.458826,253.451965
47,22,0.001740,-0.020874,0.014902,465.434159,173.229935
47,22,0.001740,-0.020874,0.020354,502.750695,261.258820
47,22,0.001740,-0.020874,0.022077,543.514994,379.926086
47,22,0.001740,-0.020874,0.022080,587.009216,532.048035
47,22,0.001740,-0.020874,0.026140,632.670589,1039.682251
47,22,0.001740,-0.020874,0.031655,680.062726,1023.201904
47,22,0.001740,-0.020874,0.038117,728.848086,422.566772
48,22,0.002609,-0.020874,-0.059237,1035.734724,153.445068
48,22,0.002609,-0.020874,-0.036076,677.023462,373.196930
48,22,0.002609,-0.020874,-0.031394,629.821660,532.893066
48,22,0.002609,-0.020874,-0.030347,584.389306,762.944031
48,22,0.002609,-0.020874,-0.023191,541.172229,992.843689
48,22,0.002609,-0.020874,-0.019770,500.744332,670.945740
48,22,0.002609,-0.020874,-0.018208,463.835503,365.059418
48,22,0.002609,-0.020874,-0.015524,431.350027,188.529404
48,22,0.002609,-0.020874,0.002888,367.356180,199.799881
48,22,0.002609,-0.020874,-0.000116,372.122226,408.351562
48,22,0.002609,-0.020874,0.003621,385.383344,587.537903
48,22,0.002609,-0.020874,0.014132,406.308597,529.927063
48,22,0.002609,-0.020874,0.009548,433.790288,298.268860
48,22,0.002609,-0.020874,0.016976,466.671549,213.031754
48,22,0.002609,-0.020874,0.023783,503.896457,280.808899
48,22,0.002609,-0.020874,0.025384,544.574996,337.228394
48,22,0.002609,-0.020874,0.024445,587.990814,593.513977
48,22,0.002609,-0.020874,0.031426,633.581448,1290.369385
48,22,0.002609,-0.020874,0.036193,680.910192,1326.861694
48,22,0.002609,-0.020874,0.040414,729.638890,557.689148
49,22,0.003479,-0.020874,-0.057758,1036.513940,182.689728
49,22,0.003479,-0.020874,-0.029371,678.214935,382.966553
49,22,0.003479,-0.020874,-0.027162,631.102252,619.371582
49,22,0.003479,-0.020874,-0.029992,585.769229,843.828308
49,22,0.003479,-0.020874,-0.020384,542.662060,1064.488037
49,22,0.003479,-0.020874,-0.023890,502.354074,677.626038
49,22,0.003479,-0.020874,-0.019395,465.572877,324.831085
49,22,0.003479,-0.020874,-0.013047,433.217699,150.330307
49,22,0.003479,-0.020874,-0.011276,406.347178,158.460617
49,22,0.003479,-0.020874,0.003195,369.547416,226.308380
49,22,0.003479,-0.020874,0.000401,374.285559,412.597778
49,22,0.003479,-0.020874,0.002754,387.472646,528.837952
49,22,0.003479,-0.020874,0.008886,408.290834,497.898743
49,22,0.003479,-0.020874,0.012572,435.647499,298.658569
49,22,0.003479,-0.020874,0.013908,468.398403,249.677094
49,22,0.003479,-0.020874,0.021496,505.496160,279.975372
49,22,0.003479,-0.020874,0.025138,546.055543,359.449951
49,22,0.003479,-0.020874,0.024335,589.362305,711.194519
49,22,0.003479,-0.020874,0.031859,634.854456,1597.208130
49,22,0.003479,-0.020874,0.028687,682.094875,1634.857910
49,22,0.003479,-0.020874,0.033389,730.744579,588.975159
50,22,0.004349,-0.020874,-0.032705,728.188167,168.858643
50,22,0.004349,-0.020874,-0.032096,679.743759,372.892273
50,22,0.004349,-0.020874,-0.025386,632.744919,579.092102
50,22,0.004349,-0.020874,-0.026677,587.538654,833.122559
50,22,0.004349,-0.020874,-0.026714,544.571567,1100.644043
50,22,0.004349,-0.020874,-0.017188,504.416193,775.106262
50,22,0.004349,-0.020874,-0.013101,467.797161,344.566437
50,22,0.004349,-0.020874,-0.000569,372.345770,245.697952
50,22,0.004349,-0.020874,0.007646,377.048751,428.099915
50,22,0.004349,-0.020874,0.009107,390.142450,521.839478
50,22,0.004349,-0.020874,0.013750,410.825371,389.768463
50,22,0.004349,-0.020874,0.016981,438.023770,291.104340
50,22,0.004349,-0.020874,0.014576,470.609333,199.194214
50,22,0.004349,-0.020874,0.024069,507.545514,273.224396
50,22,0.004349,-0.020874,0.023001,547.953224,373.847015
50,22,0.004349,-0.020874,0.030092,591.120975,808.471191
50,22,0.004349,-0.020874,0.031012,636.487440,1862.421753
50,22,0.004349,-0.020874,0.034766,683.615022,1893.098267
50,22,0.004349,-0.020874,0.035645,732.163724,707.794434
50,22,0.004349,-0.020874,0.040828,781.868866,162.959000
51,22,0.005219,-0.020874,-0.056046,1038.737050,169.002213
51,22,0.005219,-0.020874,-0.037065,681.607665,327.118896
51,22,0.005219,-0.020874,-0.025552,634.746850,589.577881
51,22,0.005219,-0.020874,-0.027057,589.694075,881.381226
51,22,0.005219,-0.020874,-0.026099,546.896355,1107.820435
51,22,0.005219,-0.020874,-0.020667,506.925170,805.407471
51,22,0.005219,-0.020874,-0.013259,470.501451,331.786316
51,22,0.005219,-0.020874,-0.013765,438.510076,177.434738
51,22,0.005219,-0.020874,-0.000615,375.737680,160.061890
51,22,0.005219,-0.020874,0.004991,380.398728,302.259613
51,22,0.005219,-0.020874,0.004759,393.380939,475.081726
51,22,0.005219,-0.020874,0.006422,413.902062,445.606171
51,22,0.005219,-0.020874,0.012928,440.910711,306.401520
51,22,0.005219,-0.020874,0.012836,473.297555,160.263367
51,22,0.005219,-0.020874,0.021595,510.039097,281.316681
51,22,0.005219,-0.020874,0.019555,550.263726,404.331329
51,22,0.005219,-0.020874,0.024211,593.263380,920.141418
51,22,0.005219,-0.020874,0.025515,638.477637,2370.690674
51,22,0.005219,-0.020874,0.037009,685.468402,2267.813232
51,22,0.005219,-0.020874,0.033059,733.894509,836.134338
52,22,0.006088,-0.020874,-0.053050,1040.179524,191.255142
52,22,0.006088,-0.020874,-0.032406,731.979659,177.231171
52,22,0.006088,-0.020874,-0.030582,683.803913,286.505463
52,22,0.006088,-0.020874,-0.027046,637.104659,484.327515
52,22,0.006088,-0.020874,-0.027855,592.231276,902.388306
52,22,0.006088,-0.020874,-0.023546,549.631154,1147.210571
52,22,0.006088,-0.020874,-0.017899,509.874406,815.701477
52,22,0.006088,-0.020874,-0.013410,473.677525,338.052460
52,22,0.006088,-0.020874,-0.017396,441.916134,199.806549
52,22,0.006088,-0.020874,-0.001161,383.632875,151.522141
52,22,0.006088,-0.020874,-0.002222,379.707238,269.752899
52,22,0.006088,-0.020874,0.007658,384.320146,429.657440
52,22,0.006088,-0.020874,0.003084,397.174201,467.943909
52,22,0.006088,-0.020874,0.013436,417.508922,392.813568
52,22,0.006088,-0.020874,0.016206,444.298366,278.436005
52,22,0.006088,-0.020874,0.017172,476.454991,287.255768
52,22,0.006088,-0.020874,0.018941,512.970431,310.426910
52,22,0.006088,-0.020874,0.018720,552.981872,417.765289
52,22,0.006088,-0.020874,0.026767,595.785382,1138.173096
52,22,0.006088,-0.020874,0.028823,640.821719,2630.567383
52,22,0.006088,-0.020874,0.035064,687.652320,2609.368164
52,22,0.006088,-0.020874,0.038671,735.934735,949.335693
53,22,0.006958,-0.020874,-0.053292,1041.841435,165.259064
53,22,0.006958,-0.020874,-0.029138,686.329313,280.030518
53,22,0.006958,-0.020874,-0.029134,639.814411,449.907959
53,22,0.006958,-0.020874,-0.024926,595.145376,890.628906
53,22,0.006958,-0.020874,-0.024974,552.769880,1220.415405
53,22,0.006958,-0.020874,-0.017010,513.256314,835.924866
53,22,0.006958,-0.020874,-0.018642,477.315967,321.627441
53,22,0.006958,-0.020874,-0.015064,445.813866,193.870026
53,22,0.006958,-0.020874,-0.001237,384.236543,278.270386
53,22,0.006958,-0.020874,0.004721,388.795716,384.722534
53,22,0.006958,-0.020874,0.004465,401.506513,389.900299
53,22,0.006958,-0.020874,0.013430,421.632344,337.166412
53,22,0.006958,-0.020874,0.012133,448.175380,275.276520
53,22,0.006958,-0.020874,0.012156,480.072383,267.673553
53,22,0.006958,-0.020874,0.022396,516.332061,313.803497
53,22,0.006958,-0.020874,0.018638,556.101685,509.118866
53,22,0.006958,-0.020874,0.024962,598.682182,1467.323120
53,22,0.006958,-0.020874,0.030121,643.515819,3363.906738
53,22,0.006958,-0.020874,0.035282,690.163638,3302.425781
53,22,0.006958,-0.020874,0.036513,738.281835,851.699036
53,22,0.006958,-0.020874,0.035139,787.600960,170.708511
54,22,0.007828,-0.020874,-0.057963,1043.721736,247.812210
54,22,0.007828,-0.020874,-0.030952,689.180246,232.651581
54,22,0.007828,-0.020874,-0.031096,642.871656,407.460968
54,22,0.007828,-0.020874,-0.026175,598.430868,897.606323
54,22,0.007828,-0.020874,-0.026504,556.305694,1274.302246
54,22,0.007828,-0.020874,-0.023782,517.062404,901.416687
54,22,0.007828,-0.020874,-0.018426,481.406291,351.197235
54,22,0.007828,-0.020874,-0.003170,389.306057,202.178268
54,22,0.007828,-0.020874,0.002017,393.806544,334.512878
54,22,0.007828,-0.020874,0.004465,406.360634,323.191650
54,22,0.007828,-0.020874,0.012030,426.257339,354.626434
54,22,0.007828,-0.020874,0.014459,452.529178,271.565857
54,22,0.007828,-0.020874,0.014292,484.139420,205.595932
54,22,0.007828,-0.020874,0.022746,520.115643,277.550629
54,22,0.007828,-0.020874,0.018876,559.616448,528.217712
54,22,0.007828,-0.020874,0.029487,601.948370,1722.599976
54,22,0.007828,-0.020874,0.032610,646.555562,3651.133545
54,22,0.007828,-0.020874,0.029276,692.998797,3430.209717
54,22,0.007828,-0.020874,0.035761,740.932894,1106.507080
54,22,0.007828,-0.020874,0.037537,790.086550,179.954453
55,22,0.008698,-0.020874,-0.054291,1045.819247,163.067902
55,22,0.008698,-0.020874,-0.028153,692.352690,295.906128
55,22,0.008698,-0.020874,-0.027234,646.271462,378.121185
55,22,0.008698,-0.020874,-0.030369,602.081672,881.991943
55,22,0.008698,-0.020874,-0.023420,560.231078,1222.536133
55,22,0.008698,-0.020874,-0.020469,521.283383,860.903931
55,22,0.008698,-0.020874,-0.018882,485.937088,345.192963
55,22,0.008698,-0.020874,-0.012053,455.032224,186.823822
55,22,0.008698,-0.020874,-0.003875,394.894976,203.116943
55,22,0.008698,-0.020874,0.005046,399.332481,315.308990
55,22,0.008698,-0.020874,0.005185,411.718109,332.483215
55,22,0.008698,-0.020874,0.010402,431.367773,326.724030
55,22,0.008698,-0.020874,0.015956,457.346141,229.218964
55,22,0.008698,-0.020874,0.018057,488.644875,209.235458
55,22,0.008698,-0.020874,0.022372,524.312043,330.178345
55,22,0.008698,-0.020874,0.019685,563.518771,554.340149
55,22,0.008698,-0.020874,0.028230,605.577969,1793.593872
55,22,0.008698,-0.020874,0.031168,649.936097,3882.695312
55,22,0.008698,-0.020874,0.028717,696.153840,3313.978271
55,22,0.008698,-0.020874,0.037891,743.884661,1029.396606
55,22,0.008698,-0.020874,0.043040,792.855342,222.645676
56,22,0.009567,-0.020874,-0.055433,1048.132666,234.362106
56,22,0.009567,-0.020874,-0.029018,650.008453,306.738647
56,22,0.009567,-0.020874,-0.028480,606.091187,743.049255
56,22,0.009567,-0.020874,-0.021797,564.537907,1218.910034
56,22,0.009567,-0.020874,-0.018950,525.909263,795.144470
56,22,0.009567,-0.020874,-0.019927,490.896161,341.131317
56,22,0.009567,-0.020874,-0.017393,460.324355,199.326920
56,22,0.009567,-0.020874,-0.003770,400.981583,182.414322
56,22,0.009567,-0.020874,0.001892,405.352461,268.217010
56,22,0.009567,-0.020874,0.010246,417.559563,335.346436
56,22,0.009567,-0.020874,0.009572,436.946613,267.133789
56,22,0.009567,-0.020874,0.017141,462.611803,199.797638
56,22,0.009567,-0.020874,0.014504,493.576743,297.394592
56,22,0.009567,-0.020874,0.018721,528.911435,374.084625
56,22,0.009567,-0.020874,0.026474,567.800663,530.892822
56,22,0.009567,-0.020874,0.024731,609.564487,1560.134766
56,22,0.009567,-0.020874,0.025410,653.652139,3691.637207
56,22,0.009567,-0.020874,0.032958,699.624439,3230.295898
56,22,0.009567,-0.020874,0.038018,747.133573,1169.746216
56,22,0.009567,-0.020874,0.035916,795.904379,278.613495
57,22,0.010437,-0.020874,-0.053076,1050.660566,243.754730
57,22,0.010437,-0.020874,-0.026149,654.076852,270.689087
57,22,0.010437,-0.020874,-0.030443,610.452345,665.988647
57,22,0.010437,-0.020874,-0.025911,569.217522,996.639587
57,22,0.010437,-0.020874,-0.017794,530.929460,788.097961
57,22,0.010437,-0.020874,-0.017769,496.270672,404.000854
57,22,0.010437,-0.020874,-0.009336,466.051554,264.954437
57,22,0.010437,-0.020874,-0.001811,407.543579,173.033722
57,22,0.010437,-0.020874,0.001503,411.844821,299.587860
57,22,0.010437,-0.020874,0.004694,423.864987,344.826538
57,22,0.010437,-0.020874,0.013135,442.976164,285.650726
57,22,0.010437,-0.020874,0.014244,468.311028,163.749161
57,22,0.010437,-0.020874,0.013450,498.922379,200.327530
57,22,0.010437,-0.020874,0.016154,533.903404,317.956268
57,22,0.010437,-0.020874,0.021859,572.453607,516.254089
57,22,0.010437,-0.020874,0.029352,613.900972,1477.110840
57,22,0.010437,-0.020874,0.026265,657.697998,3215.339111
57,22,0.010437,-0.020874,0.035700,703.405924,3104.878174
57,22,0.010437,-0.020874,0.032460,750.675772,1187.151367
57,22,0.010437,-0.020874,0.040173,799.230455,397.114197
58,22,0.011307,-0.020874,-0.059918,1053.401402,295.018768
58,22,0.011307,-0.020874,-0.030820,703.753411,161.711151
58,22,0.011307,-0.020874,-0.028971,658.470514,230.155960
58,22,0.011307,-0.020874,-0.029926,615.157668,625.683960
58,22,0.011307,-0.020874,-0.023816,574.260809,905.487976
58,22,0.011307,-0.020874,-0.015902,536.332902,735.216370
58,22,0.011307,-0.020874,-0.014225,502.047278,371.525543
58,22,0.011307,-0.020874,-0.011353,472.197989,242.194595
58,22,0.011307,-0.020874,-0.013674,447.673313,150.271820
58,22,0.011307,-0.020874,-0.002088,414.558390,178.076797
58,22,0.011307,-0.020874,0.003804,418.787591,208.905594
58,22,0.011307,-0.020874,0.003618,430.614000,257.308624
58,22,0.011307,-0.020874,0.006085,449.438284,233.125214
58,22,0.011307,-0.020874,0.012044,474.428192,177.031067
58,22,0.011307,-0.020874,0.017792,504.668634,208.451035
58,22,0.011307,-0.020874,0.022669,539.277048,276.701294
58,22,0.011307,-0.020874,0.024441,577.468633,441.732208
58,22,0.011307,-0.020874,0.027064,618.580062,1175.252563
58,22,0.011307,-0.020874,0.032998,662.067630,2990.466797
58,22,0.011307,-0.020874,0.030079,707.493310,2906.828613
58,22,0.011307,-0.020874,0.033564,754.507127,1123.546265
58,22,0.011307,-0.020874,0.035529,802.830125,484.608917
59,22,0.012177,-0.020874,-0.053679,1056.353518,300.902069
59,22,0.012177,-0.020874,-0.029703,663.182976,162.855469
59,22,0.012177,-0.020874,-0.027903,620.199320,436.748016
59,22,0.012177,-0.020874,-0.024606,579.658277,715.460999
59,22,0.012177,-0.020874,-0.020463,542.108128,705.879028
59,22,0.012177,-0.020874,-0.017678,508.212269,538.326111
59,22,0.012177,-0.020874,-0.010564,478.747514,234.148727
59,22,0.012177,-0.020874,-0.013938,454.576326,182.861877
59,22,0.012177,-0.020874,0.001180,426.158758,199.741058
59,22,0.012177,-0.020874,0.010642,437.786087,234.831818
59,22,0.012177,-0.020874,0.013273,456.314598,263.076691
59,22,0.012177,-0.020874,0.009589,480.947347,181.510941
59,22,0.012177,-0.020874,0.021961,545.021078,202.165253
59,22,0.012177,-0.020874,0.020741,582.836395,388.213623
59,22,0.012177,-0.020874,0.028934,623.594046,931.954834
59,22,0.012177,-0.020874,0.033810,666.754668,2306.921143
59,22,0.012177,-0.020874,0.031528,711.881328,2199.454102
59,22,0.012177,-0.020874,0.037293,758.623257,1162.468506
59,22,0.012177,-0.020874,0.039114,806.699728,446.829803
60,22,0.013046,-0.020874,-0.053331,1059.515147,331.545105
60,22,0.013046,-0.020874,-0.050267,1007.591196,150.779663
60,22,0.013046,-0.020874,-0.033805,712.872146,150.811508
60,22,0.013046,-0.020874,-0.031798,668.207491,185.071609
60,22,0.013046,-0.020874,-0.029846,625.569172,450.847168
60,22,0.013046,-0.020874,-0.018804,585.400129,779.178955
60,22,0.013046,-0.020874,-0.021511,548.243390,795.517700
60,22,0.013046,-0.020874,-0.016890,514.751691,564.071472
60,22,0.013046,-0.020874,-0.009134,485.683821,374.210510
60,22,0.013046,-0.020874,-0.011704,461.875772,191.369080
60,22,0.013046,-0.020874,-0.004204,444.174140,187.231689
60,22,0.013046,-0.020874,-0.002808,429.856362,183.129440
60,22,0.013046,-0.020874,0.001006,433.936492,184.209717
60,22,0.013046,-0.020874,0.004183,445.360809,247.920624
60,22,0.013046,-0.020874,0.009447,463.586675,293.773590
60,22,0.013046,-0.020874,0.015270,487.852378,172.184174
60,22,0.013046,-0.020874,0.021889,551.123913,180.944183
60,22,0.013046,-0.020874,0.018794,588.547241,254.907471
60,22,0.013046,-0.020874,0.022520,628.934914,723.736694
60,22,0.013046,-0.020874,0.026920,671.752469,1737.072388
60,22,0.013046,-0.020874,0.029774,716.564455,1738.584595
60,22,0.013046,-0.020874,0.031951,763.019553,1167.463745
60,22,0.013046,-0.020874,0.034909,810.835398,609.670288
60,22,0.013046,-0.020874,0.042309,859.784991,151.396530
61,22,0.013916,-0.020874,-0.056214,1062.884420,295.999695
61,22,0.013916,-0.020874,-0.025189,631.258848,331.148743
61,22,0.013916,-0.020874,-0.025507,591.476334,652.891602
61,22,0.013916,-0.020874,-0.017462,554.726742,739.999695
61,22,0.013916,-0.020874,-0.017007,521.651461,576.109253
61,22,0.013916,-0.020874,-0.013565,492.990586,332.882690
61,22,0.013916,-0.020874,-0.010196,469.553162,230.748306
61,22,0.013916,-0.020874,-0.008186,452.152198,214.563583
61,22,0.013916,-0.020874,0.000760,441.502017,184.515991
61,22,0.013916,-0.020874,-0.003196,438.095235,215.351471
61,22,0.013916,-0.020874,0.000643,442.099336,225.407700
61,22,0.013916,-0.020874,0.004205,453.317983,215.402374
61,22,0.013916,-0.020874,0.010441,471.236192,199.469986
61,22,0.013916,-0.020874,0.021829,594.591287,248.484070
61,22,0.013916,-0.020874,0.021912,634.594413,613.959351
61,22,0.013916,-0.020874,0.025433,677.054151,1321.722534
61,22,0.013916,-0.020874,0.033331,721.536944,1405.807739
61,22,0.013916,-0.020874,0.038039,767.691202,1163.035889
61,22,0.013916,-0.020874,0.035143,815.233087,666.213989
61,22,0.013916,-0.020874,0.046118,863.933547,207.713684
62,22,0.014786,-0.020874,-0.059467,1066.459369,366.344940
62,22,0.014786,-0.020874,-0.050268,1014.890761,153.385437
62,22,0.014786,-0.020874,-0.031333,679.164553,202.228027
62,22,0.014786,-0.020874,-0.028987,637.259780,415.155640
62,22,0.014786,-0.020874,-0.020926,597.876700,637.813843
62,22,0.014786,-0.020874,-0.017020,561.546127,741.211609
62,22,0.014786,-0.020874,-0.015270,528.897477,711.748352
62,22,0.014786,-0.020874,-0.013647,500.651588,432.312866
62,22,0.014786,-0.020874,-0.005864,477.590271,241.156769
62,22,0.014786,-0.020874,-0.003320,460.493110,268.619537
62,22,0.014786,-0.020874,-0.004294,450.040360,198.682510
62,22,0.014786,-0.020874,0.006845,450.626361,225.161118
62,22,0.014786,-0.020874,0.002229,461.637833,210.596939
62,22,0.014786,-0.020874,0.013519,479.245076,195.433472
62,22,0.014786,-0.020874,0.015354,564.358756,154.992264
62,22,0.014786,-0.020874,0.025767,600.958479,255.504486
62,22,0.014786,-0.020874,0.028107,640.564098,511.601929
62,22,0.014786,-0.020874,0.031130,682.652634,1033.437256
62,22,0.014786,-0.020874,0.032268,726.792856,1239.102783
62,22,0.014786,-0.020874,0.038550,772.633210,1086.740723
62,22,0.014786,-0.020874,0.042869,819.888578,642.094666
62,22,0.014786,-0.020874,0.038912,868.327973,196.035782
63,22,0.015656,-0.020874,-0.052407,1070.237932,304.322113
63,22,0.015656,-0.020874,-0.051642,1018.860590,208.441116
63,22,0.015656,-0.020874,-0.026447,685.082576,151.018646
63,22,0.015656,-0.020874,-0.024399,643.563263,361.301178
63,22,0.015656,-0.020874,-0.020852,604.590932,590.975464
63,22,0.015656,-0.020874,-0.018016,568.689457,794.942322
63,22,0.015656,-0.020874,-0.018308,536.475710,774.152283
63,22,0.015656,-0.020874,-0.011103,508.650821,512.946655
63,22,0.015656,-0.020874,-0.012088,485.969251,294.452301
63,22,0.015656,-0.020874,-0.002625,469.177525,336.880798
63,22,0.015656,-0.020874,0.000496,458.922620,260.589691
63,22,0.015656,-0.020874,0.003630,455.646108,202.408447
63,22,0.015656,-0.020874,0.003409,459.497294,267.902588
63,22,0.015656,-0.020874,0.003630,470.301110,285.613831
63,22,0.015656,-0.020874,0.008310,487.595620,153.750122
63,22,0.015656,-0.020874,0.015124,538.929631,162.280930
63,22,0.015656,-0.020874,0.024231,607.638658,210.534058
63,22,0.015656,-0.020874,0.024407,646.835381,528.784912
63,22,0.015656,-0.020874,0.026510,688.540677,901.077026
63,22,0.015656,-0.020874,0.032815,732.326090,1111.102783
63,22,0.015656,-0.020874,0.038345,777.840422,996.775635
63,22,0.015656,-0.020874,0.041501,824.797506,620.181274
63,22,0.015656,-0.020874,0.046723,872.964555,257.718414
64,22,0.016525,-0.020874,-0.056851,1074.217961,286.099213
64,22,0.016525,-0.020874,-0.053714,1023.040517,212.593658
64,22,0.016525,-0.020874,-0.029094,650.160496,328.257812
64,22,0.016525,-0.020874,-0.020425,611.608692,564.853882
64,22,0.016525,-0.020874,-0.019359,576.144683,808.842529
64,22,0.016525,-0.020874,-0.017347,544.372284,727.610413
64,22,0.016525,-0.020874,-0.013811,516.972586,457.400208
64,22,0.016525,-0.020874,-0.005815,494.672730,338.060730
64,22,0.016525,-0.020874,-0.008110,478.186728,346.236481
64,22,0.016525,-0.020874,-0.000302,468.129222,329.905060
64,22,0.016525,-0.020874,0.004189,464.917598,214.771622
64,22,0.016525,-0.020874,0.005316,468.692608,290.139496
64,22,0.016525,-0.020874,0.007628,479.289194,334.779419
64,22,0.016525,-0.020874,0.013781,496.270577,154.489182
64,22,0.016525,-0.020874,0.023883,653.399577,471.878784
64,22,0.016525,-0.020874,0.032816,694.710919,758.288940
64,22,0.016525,-0.020874,0.034250,738.130408,907.151855
64,22,0.016525,-0.020874,0.039108,783.307551,1009.611084
64,22,0.016525,-0.020874,0.041507,829.955374,723.769531
64,22,0.016525,-0.020874,0.044371,877.839456,281.819946
65,22,0.017395,-0.020874,-0.051192,1078.397226,261.076294
65,22,0.017395,-0.020874,-0.052033,1027.427977,182.973007
65,22,0.017395,-0.020874,-0.030035,697.760332,165.839569
65,22,0.017395,-0.020874,-0.029959,657.042631,260.193970
65,22,0.017395,-0.020874,-0.018602,618.919655,624.576904
65,22,0.017395,-0.020874,-0.022313,583.899858,866.332520
65,22,0.017395,-0.020874,-0.012693,552.573554,672.841553
65,22,0.017395,-0.020874,-0.008922,525.601563,479.559265
65,22,0.017395,-0.020874,-0.012314,503.683887,405.719025
65,22,0.017395,-0.020874,-0.009415,487.502713,490.586060
65,22,0.017395,-0.020874,0.001212,477.641410,360.871338
65,22,0.017395,-0.020874,0.002830,474.494174,316.301239
65,22,0.017395,-0.020874,0.006296,478.193589,317.186249
65,22,0.017395,-0.020874,0.003709,488.584158,306.940186
65,22,0.017395,-0.020874,0.007558,505.253238,151.798325
65,22,0.017395,-0.020874,0.029131,660.247950,396.167999
65,22,0.017395,-0.020874,0.028608,701.155910,684.925232
65,22,0.017395,-0.020874,0.035910,744.199467,850.762390
65,22,0.017395,-0.020874,0.031717,789.029193,929.423523
65,22,0.017395,-0.020874,0.042864,835.357571,725.981445
65,22,0.017395,-0.020874,0.041824,882.948730,279.014709
66,22,0.018265,-0.020874,-0.057817,1082.773419,326.563446
66,22,0.018265,-0.020874,-0.055045,1032.020323,237.002518
66,22,0.018265,-0.020874,-0.026238,704.504918,182.830505
66,22,0.018265,-0.020874,-0.027418,664.200811,259.129700
66,22,0.018265,-0.020874,-0.021872,626.513559,544.742249
66,22,0.018265,-0.020874,-0.019520,591.943193,771.471985
66,22,0.018265,-0.020874,-0.018174,561.066156,730.479248
66,22,0.018265,-0.020874,-0.010698,534.522874,509.857819
