x_pixel,y_pixel,R_x(pc),R_y(pc),R_z(pc),v_exp(km/s,)Flux()
32,43,-0.011307,-0.002609,-0.006736,211.496360,269.205536
33,43,-0.010437,-0.002609,-0.012151,232.908699,243.896820
33,43,-0.010437,-0.002609,-0.007234,197.392554,311.687439
57,43,0.010437,-0.002609,-0.030128,628.901170,358.382416
57,43,0.010437,-0.002609,-0.032971,555.812088,364.305634
57,43,0.010437,-0.002609,0.000622,197.392554,322.511047
57,43,0.010437,-0.002609,0.005273,188.588632,493.091980
57,43,0.010437,-0.002609,0.001223,209.885725,372.458221
57,43,0.010437,-0.002609,0.009894,253.816581,570.203735
58,43,0.011307,-0.002609,-0.006672,211.496360,252.005798
58,43,0.011307,-0.002609,-0.003392,203.304112,354.571198
58,43,0.011307,-0.002609,0.008351,223.201495,229.598587
59,43,0.012177,-0.002609,-0.026896,566.499963,231.331451
59,43,0.012177,-0.002609,0.002952,218.084394,260.045380
59,43,0.012177,-0.002609,0.008085,236.742790,252.476898
59,43,0.012177,-0.002609,0.005864,276.438036,184.998932
60,43,0.013046,-0.002609,0.003484,250.473034,155.919479
61,43,0.013916,-0.002609,-0.030887,578.586851,208.463043
61,43,0.013916,-0.002609,-0.002327,247.792935,189.099243
61,43,0.013916,-0.002609,0.026945,539.061052,162.344086
62,43,0.014786,-0.002609,-0.029348,585.128224,174.967667
62,43,0.014786,-0.002609,0.005467,278.388181,258.785919
63,43,0.015656,-0.002609,-0.030066,591.987064,153.848221
63,43,0.015656,-0.002609,0.009082,292.529699,169.724411
64,43,0.016525,-0.002609,-0.031595,599.152469,210.155258
64,43,0.016525,-0.002609,0.002787,306.771286,240.154068
65,43,0.017395,-0.002609,-0.030898,606.613575,254.236511
65,43,0.017395,-0.002609,-0.022718,541.548630,213.397232
65,43,0.017395,-0.002609,0.006458,321.099627,184.745087
65,43,0.017395,-0.002609,0.008024,351.391248,173.317505
66,43,0.018265,-0.002609,-0.029312,614.359609,178.944977
66,43,0.018265,-0.002609,0.007527,364.600478,221.057358
67,43,0.019135,-0.002609,-0.034429,622.379932,180.693100
67,43,0.019135,-0.002609,-0.026866,559.152635,228.786316
67,43,0.019135,-0.002609,0.007245,349.973885,211.203171
67,43,0.019135,-0.002609,0.011375,377.958410,225.001587
68,43,0.020004,-0.002609,-0.033695,695.935906,154.013428
68,43,0.020004,-0.002609,-0.034297,630.664080,184.754211
68,43,0.020004,-0.002609,-0.021325,568.359104,262.364929
69,43,0.020874,-0.002609,-0.025793,639.201795,224.853439
69,43,0.020874,-0.002609,-0.024921,577.818158,250.518631
69,43,0.020874,-0.002609,-0.018033,520.627705,175.773041
69,43,0.020874,-0.002609,0.008299,379.082939,158.805649
70,43,0.021744,-0.002609,-0.028317,647.983054,205.070496
70,43,0.021744,-0.002609,-0.024261,587.517598,258.847137
70,43,0.021744,-0.002609,-0.020603,531.372103,241.185852
71,43,0.022614,-0.002609,-0.033701,656.998093,230.932755
71,43,0.022614,-0.002609,-0.023857,597.445716,204.664520
71,43,0.022614,-0.002609,-0.024076,542.329021,174.569382
71,43,0.022614,-0.002609,0.009339,432.599438,205.110962
72,43,0.023483,-0.002609,-0.033543,666.237420,178.632446
72,43,0.023483,-0.002609,-0.027237,607.591302,248.166428
72,43,0.023483,-0.002609,-0.023459,553.485838,192.603821
72,43,0.023483,-0.002609,-0.014209,505.381490,158.934280
73,43,0.024353,-0.002609,-0.024106,617.943645,172.964447
73,43,0.024353,-0.002609,-0.022845,564.830710,194.810486
73,43,0.024353,-0.002609,0.002173,437.817769,199.602341
74,43,0.025223,-0.002609,-0.029091,628.492527,222.123871
74,43,0.025223,-0.002609,-0.016175,530.326425,157.684402
75,43,0.026093,-0.002609,-0.024844,639.228220,167.506439
75,43,0.026093,-0.002609,-0.017554,588.040900,216.067017
75,43,0.026093,-0.002609,-0.015764,543.006425,174.634048
75,43,0.026093,-0.002609,-0.010336,505.771043,163.182159
76,43,0.026962,-0.002609,-0.023233,650.141468,216.132294
76,43,0.026962,-0.002609,-0.024282,599.886082,225.279160
76,43,0.026962,-0.002609,-0.008498,519.495485,188.771164
77,43,0.027832,-0.002609,-0.021711,661.223480,153.382019
77,43,0.027832,-0.002609,-0.004525,491.892615,153.633682
78,43,0.028702,-0.002609,-0.008590,547.176421,160.709229
79,43,0.029572,-0.002609,-0.023443,683.860855,153.567551
81,43,0.031311,-0.002609,-0.007890,565.671944,151.856262
81,43,0.031311,-0.002609,-0.005977,551.998285,167.823318
16,44,-0.025223,-0.001740,0.008017,451.308686,155.149506
17,44,-0.024353,-0.001740,0.012659,493.109717,164.045349
17,44,-0.024353,-0.001740,0.015502,536.000951,182.552872
18,44,-0.023483,-0.001740,0.013803,445.213098,157.750427
18,44,-0.023483,-0.001740,0.023365,575.007985,205.719086
19,44,-0.022614,-0.001740,0.004094,406.961984,217.797226
19,44,-0.022614,-0.001740,0.011489,431.264299,152.499405
20,44,-0.021744,-0.001740,0.027794,612.007136,193.500137
21,44,-0.020874,-0.001740,0.008333,403.635152,151.298569
21,44,-0.020874,-0.001740,0.019098,543.452681,198.446289
21,44,-0.020874,-0.001740,0.027064,602.701942,291.372040
22,44,-0.020004,-0.001740,0.023958,533.384536,193.575226
22,44,-0.020004,-0.001740,0.026380,593.639518,161.502716
23,44,-0.019135,-0.001740,0.010095,417.078547,152.593704
23,44,-0.019135,-0.001740,0.024876,523.563427,177.640961
23,44,-0.019135,-0.001740,0.028773,584.831151,166.985748
24,44,-0.018265,-0.001740,0.023064,514.003513,172.831284
24,44,-0.018265,-0.001740,0.024510,576.288491,214.290543
25,44,-0.017395,-0.001740,-0.010874,334.882123,183.166107
25,44,-0.017395,-0.001740,0.018686,504.719637,204.142578
25,44,-0.017395,-0.001740,0.026827,568.023526,201.770767
25,44,-0.017395,-0.001740,0.034428,634.384768,190.234009
26,44,-0.016525,-0.001740,-0.007057,321.169252,180.132248
26,44,-0.016525,-0.001740,-0.004101,296.423762,154.595627
26,44,-0.016525,-0.001740,0.019915,495.727307,165.901718
27,44,-0.015656,-0.001740,-0.020028,460.184288,162.219788
27,44,-0.015656,-0.001740,-0.017538,401.040467,154.261932
27,44,-0.015656,-0.001740,-0.015779,348.972530,172.201401
27,44,-0.015656,-0.001740,-0.009520,307.595012,198.394730
27,44,-0.015656,-0.001740,-0.006087,281.659457,224.783539
27,44,-0.015656,-0.001740,0.026410,487.042674,169.476364
27,44,-0.015656,-0.001740,0.027608,620.413321,179.970657
28,44,-0.014786,-0.001740,-0.023931,451.326859,189.461411
28,44,-0.014786,-0.001740,-0.015543,390.844995,192.359436
28,44,-0.014786,-0.001740,-0.015844,337.206437,177.987167
28,44,-0.014786,-0.001740,-0.009096,294.178595,213.608856
29,44,-0.013916,-0.001740,-0.020726,442.813323,180.598938
29,44,-0.013916,-0.001740,-0.012342,280.942611,238.791504
29,44,-0.013916,-0.001740,-0.001324,252.281805,220.100540
29,44,-0.013916,-0.001740,-0.003250,245.454600,175.536911
29,44,-0.013916,-0.001740,0.030255,537.990186,255.546753
29,44,-0.013916,-0.001740,0.028820,607.640311,233.157333
30,44,-0.013046,-0.001740,-0.021275,501.750249,167.179306
30,44,-0.013046,-0.001740,-0.018509,434.663888,280.106720
30,44,-0.013046,-0.001740,-0.014002,314.555151,198.531219
30,44,-0.013046,-0.001740,-0.004005,267.913806,232.033249
30,44,-0.013046,-0.001740,-0.006890,237.687117,161.857788
30,44,-0.013046,-0.001740,0.030177,531.302641,173.085251
31,44,-0.012177,-0.001740,-0.003415,223.171623,223.356873
31,44,-0.012177,-0.001740,-0.001778,215.423827,211.815613
31,44,-0.012177,-0.001740,0.008125,234.294197,170.389343
31,44,-0.012177,-0.001740,0.030783,596.142778,154.699799
32,44,-0.011307,-0.001740,-0.007410,242.610746,184.360870
32,44,-0.011307,-0.001740,0.000095,208.751844,270.841492
32,44,-0.011307,-0.001740,0.031282,590.895905,200.930161
33,44,-0.010437,-0.001740,-0.026473,482.771777,179.999390
33,44,-0.010437,-0.001740,-0.005431,230.419366,422.685791
33,44,-0.010437,-0.001740,-0.002054,194.449074,417.657776
33,44,-0.010437,-0.001740,0.004662,185.505510,262.406586
33,44,-0.010437,-0.001740,0.028488,513.417738,304.466888
33,44,-0.010437,-0.001740,0.028914,585.995803,202.404984
57,44,0.010437,-0.001740,-0.032090,627.983521,338.080261
57,44,0.010437,-0.001740,-0.010861,230.419366,387.694305
57,44,0.010437,-0.001740,-0.007517,194.449074,324.281219
57,44,0.010437,-0.001740,0.005107,185.505510,538.866089
57,44,0.010437,-0.001740,0.003391,207.119868,577.509338
57,44,0.010437,-0.001740,0.048926,808.750868,296.628052
57,44,0.010437,-0.001740,0.055986,959.492067,323.550537
58,44,0.011307,-0.001740,-0.025728,559.946952,328.223846
58,44,0.011307,-0.001740,-0.003683,208.751844,200.928085
58,44,0.011307,-0.001740,-0.000807,200.447460,465.246735
58,44,0.011307,-0.001740,0.004218,220.602651,256.399872
59,44,0.012177,-0.001740,-0.034663,637.462496,203.615158
59,44,0.012177,-0.001740,-0.031758,565.481061,198.234589
59,44,0.012177,-0.001740,0.007984,234.294197,224.689041
60,44,0.013046,-0.001740,-0.027894,571.365402,321.886810
60,44,0.013046,-0.001740,-0.000354,230.427901,230.429169
60,44,0.013046,-0.001740,0.007958,248.159954,301.620575
60,44,0.013046,-0.001740,0.012237,286.276444,237.889267
61,44,0.013916,-0.001740,0.003322,262.172284,153.048141
62,44,0.014786,-0.001740,-0.031458,584.141815,252.455124
62,44,0.014786,-0.001740,0.001976,276.308887,284.556213
63,44,0.015656,-0.001740,-0.033689,591.012103,249.929413
63,44,0.015656,-0.001740,0.006398,290.551625,165.049774
63,44,0.015656,-0.001740,0.008278,323.714513,156.722717
64,44,0.016525,-0.001740,-0.036432,666.648264,164.434036
64,44,0.016525,-0.001740,0.005192,304.885624,300.110229
64,44,0.016525,-0.001740,0.010823,336.639396,231.691254
65,44,0.017395,-0.001740,0.008463,319.298594,186.734818
66,44,0.018265,-0.001740,-0.032008,613.420208,163.642029
66,44,0.018265,-0.001740,-0.023383,549.162308,286.441223
67,44,0.019135,-0.001740,-0.028607,621.452654,215.053970
67,44,0.019135,-0.001740,-0.023215,558.120320,310.103088
67,44,0.019135,-0.001740,0.006230,376.429517,158.956192
68,44,0.020004,-0.001740,-0.033581,629.749000,167.094925
68,44,0.020004,-0.001740,-0.026793,567.343541,257.920685
69,44,0.020874,-0.001740,-0.031593,638.298955,262.171692
69,44,0.020874,-0.001740,-0.028366,576.819249,177.907516
69,44,0.020874,-0.001740,-0.000472,366.147718,154.762955
70,44,0.021744,-0.001740,-0.033591,647.092467,280.934235
70,44,0.021744,-0.001740,-0.024167,586.535208,277.903381
70,44,0.021744,-0.001740,-0.019100,530.285709,188.893814
70,44,0.021744,-0.001740,0.001829,392.241764,162.677399
70,44,0.021744,-0.001740,0.008125,417.402013,161.601120
71,44,0.022614,-0.001740,-0.027519,656.119742,174.968826
71,44,0.022614,-0.001740,-0.024840,596.479677,235.680191
71,44,0.022614,-0.001740,-0.019941,541.264620,201.104797
71,44,0.022614,-0.001740,0.003346,406.961984,184.917007
71,44,0.022614,-0.001740,0.005934,431.264299,162.880035
72,44,0.023483,-0.001740,-0.022301,606.641420,336.246246
72,44,0.023483,-0.001740,-0.009217,433.633840,178.769699
73,44,0.024353,-0.001740,-0.035409,736.203562,159.778641
73,44,0.024353,-0.001740,-0.026722,674.837818,153.389893
73,44,0.024353,-0.001740,-0.021373,617.009700,362.550720
73,44,0.024353,-0.001740,-0.019056,516.666459,162.849823
74,44,0.025223,-0.001740,-0.023467,627.574281,296.516693
74,44,0.025223,-0.001740,-0.018785,575.351077,188.659622
75,44,0.026093,-0.001740,-0.021781,638.325418,195.193542
75,44,0.026093,-0.001740,-0.024030,587.059386,243.234192
75,44,0.026093,-0.001740,-0.008644,504.629537,151.359436
76,44,0.026962,-0.001740,-0.025821,649.253841,182.361694
76,44,0.026962,-0.001740,-0.013383,554.773657,158.433472
76,44,0.026962,-0.001740,-0.014231,518.384202,175.697891
76,44,0.026962,-0.001740,-0.005210,491.482498,153.417618
76,44,0.026962,-0.001740,0.000582,475.680990,152.386734
76,44,0.026962,-0.001740,0.005174,472.095600,175.945953
76,44,0.026962,-0.001740,0.006242,480.999585,205.518509
77,44,0.027832,-0.001740,-0.027816,660.350750,191.166580
77,44,0.027832,-0.001740,-0.014188,532.216820,208.414276
78,44,0.028702,-0.001740,-0.015771,580.775591,172.663742
78,44,0.028702,-0.001740,-0.014174,546.121468,150.397552
78,44,0.028702,-0.001740,-0.001234,505.765637,151.883072
10,45,-0.030441,-0.000870,0.002506,539.969380,150.290497
12,45,-0.028702,-0.000870,0.013232,529.684708,167.936859
13,45,-0.027832,-0.000870,0.010571,515.336760,200.276245
16,45,-0.025223,-0.000870,0.004055,450.541344,165.021225
16,45,-0.025223,-0.000870,0.012000,472.608022,158.739304
16,45,-0.025223,-0.000870,0.017293,505.582511,161.363983
17,45,-0.024353,-0.000870,0.009820,492.407521,191.703766
17,45,-0.024353,-0.000870,0.020252,535.355016,151.593079
17,45,-0.024353,-0.000870,0.023784,585.345465,170.656662
17,45,-0.024353,-0.000870,0.028608,640.732493,235.710526
18,45,-0.023483,-0.000870,0.008445,444.435232,217.846054
18,45,-0.023483,-0.000870,0.012405,479.351654,157.524872
18,45,-0.023483,-0.000870,0.021135,574.405915,223.826111
18,45,-0.023483,-0.000870,0.027551,630.754286,172.773880
19,45,-0.022614,-0.000870,0.002660,395.524568,214.009262
19,45,-0.022614,-0.000870,0.005667,430.461228,150.644943
19,45,-0.022614,-0.000870,0.023609,620.987249,158.726395
20,45,-0.021744,-0.000870,0.009375,391.358626,190.513977
20,45,-0.021744,-0.000870,0.024584,553.129184,220.550934
20,45,-0.021744,-0.000870,0.028171,611.441500,174.415771
21,45,-0.020874,-0.000870,0.015223,488.492036,181.640198
21,45,-0.020874,-0.000870,0.020193,542.815613,294.776703
21,45,-0.020874,-0.000870,0.024377,602.127564,243.780121
22,45,-0.020004,-0.000870,0.011786,389.085539,183.989380
22,45,-0.020004,-0.000870,0.015483,477.265876,174.344940
22,45,-0.020004,-0.000870,0.025606,532.735428,300.531250
22,45,-0.020004,-0.000870,0.029368,593.056364,240.305649
23,45,-0.019135,-0.000870,0.024181,522.902127,263.315857
23,45,-0.019135,-0.000870,0.026688,584.239205,294.316895
24,45,-0.018265,-0.000870,0.019347,513.329898,191.325134
24,45,-0.018265,-0.000870,0.026537,575.687761,377.027618
24,45,-0.018265,-0.000870,0.029738,641.256350,159.881851
25,45,-0.017395,-0.000870,0.024405,504.033615,201.860703
25,45,-0.017395,-0.000870,0.033564,633.839102,190.470184
26,45,-0.016525,-0.000870,-0.001665,295.254161,171.459702
27,45,-0.015656,-0.000870,-0.003730,306.468048,193.480591
27,45,-0.015656,-0.000870,-0.005554,280.428284,221.616272
27,45,-0.015656,-0.000870,0.027095,486.331718,179.006775
27,45,-0.015656,-0.000870,0.023025,551.749358,191.080566
28,45,-0.014786,-0.000870,-0.021867,450.559548,164.588013
28,45,-0.014786,-0.000870,-0.012797,336.178753,209.873825
28,45,-0.014786,-0.000870,-0.007193,293.000032,189.667969
28,45,-0.014786,-0.000870,-0.005668,265.643326,170.127197
28,45,-0.014786,-0.000870,0.029869,544.383787,185.822601
29,45,-0.013916,-0.000870,0.035801,678.389654,215.982437
30,45,-0.013046,-0.000870,-0.010284,266.619168,312.771454
30,45,-0.013046,-0.000870,-0.004268,236.226880,155.476196
30,45,-0.013046,-0.000870,0.024529,530.650987,181.864655
30,45,-0.013046,-0.000870,0.027405,601.152042,152.204987
31,45,-0.012177,-0.000870,-0.007470,253.764041,191.249954
31,45,-0.012177,-0.000870,0.051487,965.364247,154.955185
32,45,-0.011307,-0.000870,-0.009466,292.121692,246.164215
32,45,-0.011307,-0.000870,-0.003623,241.180321,389.892609
32,45,-0.011307,-0.000870,-0.005762,207.087676,228.736481
33,45,-0.010437,-0.000870,-0.024614,482.054522,243.055603
33,45,-0.010437,-0.000870,-0.019706,411.771715,220.840469
33,45,-0.010437,-0.000870,-0.007523,228.912772,324.982147
33,45,-0.010437,-0.000870,-0.002429,192.661401,334.922852
33,45,-0.010437,-0.000870,0.004852,183.630791,242.835220
57,45,0.010437,-0.000870,-0.037973,627.432288,496.267242
57,45,0.010437,-0.000870,-0.004830,192.661401,357.228394
57,45,0.010437,-0.000870,0.005263,205.442481,613.105408
57,45,0.010437,-0.000870,0.041828,733.443352,317.027008
58,45,0.011307,-0.000870,-0.032838,559.328671,245.201569
58,45,0.011307,-0.000870,-0.000785,207.087676,317.667328
58,45,0.011307,-0.000870,-0.001450,198.713757,339.194794
58,45,0.011307,-0.000870,0.001308,219.028543,414.102112
59,45,0.012177,-0.000870,-0.032978,564.868837,240.392776
59,45,0.012177,-0.000870,-0.007846,221.615763,242.238251
59,45,0.012177,-0.000870,0.000032,213.811595,313.630188
59,45,0.012177,-0.000870,0.006770,232.812680,199.012283
60,45,0.013046,-0.000870,-0.037977,642.149515,177.010895
60,45,0.013046,-0.000870,-0.026196,570.759490,265.936035
60,45,0.013046,-0.000870,-0.001811,228.921363,189.284698
60,45,0.013046,-0.000870,0.005285,246.761699,258.930756
60,45,0.013046,-0.000870,0.012239,285.065213,252.792267
60,45,0.013046,-0.000870,0.010535,336.923594,255.068665
61,45,0.013916,-0.000870,0.005430,260.849151,174.449417
61,45,0.013916,-0.000870,0.013679,297.343436,163.641602
62,45,0.014786,-0.000870,-0.031842,583.549170,271.890137
62,45,0.014786,-0.000870,-0.026055,515.581733,235.173080
62,45,0.014786,-0.000870,0.002198,275.053766,260.007568
62,45,0.014786,-0.000870,0.012702,309.879676,168.729996
63,45,0.015656,-0.000870,-0.027821,590.426354,224.624680
63,45,0.015656,-0.000870,-0.028917,523.352815,207.962051
64,45,0.016525,-0.000870,-0.031158,597.610472,326.073730
64,45,0.016525,-0.000870,-0.029601,531.444415,193.957550
64,45,0.016525,-0.000870,0.002785,289.442346,185.681580
64,45,0.016525,-0.000870,0.001637,303.748608,228.101425
64,45,0.016525,-0.000870,0.010935,335.609977,213.825027
64,45,0.016525,-0.000870,0.014777,434.774903,166.841721
65,45,0.017395,-0.000870,-0.028001,605.090592,206.644058
65,45,0.017395,-0.000870,-0.024019,539.842120,220.396133
65,45,0.017395,-0.000870,0.004237,304.586966,183.159714
65,45,0.017395,-0.000870,0.008164,318.213082,163.389832
65,45,0.017395,-0.000870,0.013391,348.755508,196.146912
66,45,0.018265,-0.000870,-0.031051,612.855876,168.488419
66,45,0.018265,-0.000870,-0.029636,548.531871,232.500549
67,45,0.019135,-0.000870,-0.024381,557.500013,211.262970
67,45,0.019135,-0.000870,-0.000921,334.887996,157.849197
67,45,0.019135,-0.000870,0.006418,347.327389,150.909042
68,45,0.020004,-0.000870,-0.033411,629.199314,154.809479
68,45,0.020004,-0.000870,-0.018662,508.297206,170.478668
68,45,0.020004,-0.000870,0.004083,350.043385,184.205032
68,45,0.020004,-0.000870,0.004646,361.962315,164.355576
68,45,0.020004,-0.000870,0.011904,389.085539,170.944168
69,45,0.020874,-0.000870,-0.030311,637.756638,229.794708
69,45,0.020874,-0.000870,-0.028977,576.219072,255.790771
69,45,0.020874,-0.000870,-0.024531,518.852390,172.144241
69,45,0.020874,-0.000870,0.007909,376.641036,177.170425
70,45,0.021744,-0.000870,-0.021376,585.944983,236.498657
70,45,0.021744,-0.000870,-0.018461,529.632804,184.638062
70,45,0.021744,-0.000870,-0.019712,479.139629,173.636383
71,45,0.022614,-0.000870,-0.035961,718.603293,151.427200
71,45,0.022614,-0.000870,-0.029354,655.592167,155.489365
71,45,0.022614,-0.000870,-0.026223,595.899303,171.869751
71,45,0.022614,-0.000870,-0.024188,540.624974,213.341446
71,45,0.022614,-0.000870,-0.015014,491.262902,213.539383
71,45,0.022614,-0.000870,-0.000536,395.524568,155.360107
71,45,0.022614,-0.000870,0.007494,406.110859,209.222961
71,45,0.022614,-0.000870,0.008278,430.461228,192.974548
72,45,0.023483,-0.000870,-0.032423,664.851033,243.016037
72,45,0.023483,-0.000870,-0.026835,606.070776,237.888733
72,45,0.023483,-0.000870,-0.023630,551.816245,191.573563
73,45,0.024353,-0.000870,-0.033744,674.324887,197.892578
73,45,0.024353,-0.000870,-0.022186,616.448654,282.170044
73,45,0.024353,-0.000870,-0.020153,563.194750,176.857849
73,45,0.024353,-0.000870,-0.012412,515.996321,172.667618
73,45,0.024353,-0.000870,-0.003846,447.250979,184.968506
74,45,0.025223,-0.000870,-0.026986,627.022689,167.318604
74,45,0.025223,-0.000870,-0.018220,528.583685,167.946960
74,45,0.025223,-0.000870,-0.004441,461.716306,194.936279
75,45,0.026093,-0.000870,-0.016699,503.943393,168.827698
75,45,0.026093,-0.000870,-0.011027,476.226635,155.098160
76,45,0.026962,-0.000870,-0.019236,598.345976,174.259644
76,45,0.026962,-0.000870,0.007325,480.279684,209.427551
77,45,0.027832,-0.000870,-0.012642,567.110524,191.155579
77,45,0.027832,-0.000870,-0.009930,531.566287,192.223969
78,45,0.028702,-0.000870,-0.005000,519.989899,172.057968
79,45,0.029572,-0.000870,-0.013781,593.349412,153.026718
79,45,0.029572,-0.000870,-0.006992,534.644517,186.060577
81,45,0.031311,-0.000870,-0.010361,587.627841,153.024506
12,46,-0.028702,0.000000,0.022156,597.269097,150.809875
14,46,-0.026962,0.000000,0.008152,480.039476,150.458649
15,46,-0.026093,0.000000,-0.001113,455.938967,153.797989
16,46,-0.025223,0.000000,0.006506,472.363913,170.966324
16,46,-0.025223,0.000000,0.012936,505.354331,214.231262
16,46,-0.025223,0.000000,0.020729,596.277743,213.838913
17,46,-0.024353,0.000000,0.004239,435.440373,177.163483
18,46,-0.023483,0.000000,0.029627,630.571403,155.235886
19,46,-0.022614,0.000000,0.011195,466.177570,246.743317
19,46,-0.022614,0.000000,0.022159,563.458671,208.595398
20,46,-0.021744,0.000000,0.002385,380.058618,179.564957
20,46,-0.021744,0.000000,0.024951,552.920626,222.995453
20,46,-0.021744,0.000000,0.031514,611.252838,177.587830
21,46,-0.020874,0.000000,0.003196,364.885529,169.503845
21,46,-0.020874,0.000000,0.024249,601.935983,221.203857
21,46,-0.020874,0.000000,0.035151,664.921225,161.286896
22,46,-0.020004,0.000000,0.019338,477.024151,159.898224
22,46,-0.020004,0.000000,0.022496,532.518883,193.593689
22,46,-0.020004,0.000000,0.029653,592.861852,268.765839
23,46,-0.019135,0.000000,-0.013149,443.642704,161.581497
23,46,-0.019135,0.000000,0.007037,375.201918,165.689087
23,46,-0.019135,0.000000,0.019243,522.681508,170.817657
23,46,-0.019135,0.000000,0.026139,584.041757,351.284760
24,46,-0.018265,0.000000,0.019826,513.105163,164.639069
24,46,-0.018265,0.000000,0.025906,575.487378,327.093292
25,46,-0.017395,0.000000,-0.007514,333.501626,184.682388
25,46,-0.017395,0.000000,0.020019,444.741373,151.143295
25,46,-0.017395,0.000000,0.020778,503.804733,218.081192
25,46,-0.017395,0.000000,0.030934,567.210740,214.328064
25,46,-0.017395,0.000000,0.027423,633.657109,159.781418
26,46,-0.016525,0.000000,0.020981,494.795777,157.845047
26,46,-0.016525,0.000000,0.023236,559.224172,214.598557
26,46,-0.016525,0.000000,0.030572,626.518143,221.469528
27,46,-0.015656,0.000000,-0.011530,306.091472,155.732834
27,46,-0.015656,0.000000,0.023781,486.094501,207.062897
27,46,-0.015656,0.000000,0.031502,551.540278,240.486771
27,46,-0.015656,0.000000,0.028733,619.669255,291.920349
28,46,-0.014786,0.000000,-0.011800,292.606123,172.769089
28,46,-0.014786,0.000000,-0.000865,265.208788,204.058762
28,46,-0.014786,0.000000,0.018581,477.717718,199.377167
28,46,-0.014786,0.000000,0.029826,613.120168,196.338226
29,46,-0.013916,0.000000,-0.005131,279.295629,176.857468
29,46,-0.013916,0.000000,-0.001534,250.446415,220.278671
29,46,-0.013916,0.000000,0.023471,537.131955,220.014435
29,46,-0.013916,0.000000,0.034629,606.880586,224.966217
30,46,-0.013046,0.000000,-0.015203,313.085037,164.803619
30,46,-0.013046,0.000000,-0.010249,266.186222,242.873688
30,46,-0.013046,0.000000,-0.000944,235.738124,192.134201
30,46,-0.013046,0.000000,0.029260,530.433591,275.292816
31,46,-0.012177,0.000000,-0.006742,253.309125,316.341705
31,46,-0.012177,0.000000,-0.005106,221.094710,192.018494
31,46,-0.012177,0.000000,0.023191,524.089880,207.022263
32,46,-0.011307,0.000000,-0.007966,291.726597,158.968109
32,46,-0.011307,0.000000,-0.006930,240.701624,275.761292
32,46,-0.011307,0.000000,-0.002579,206.529973,380.206543
59,46,0.012177,0.000000,0.005369,232.316741,260.072876
60,46,0.013046,0.000000,-0.027598,570.557377,271.653381
60,46,0.013046,0.000000,0.000404,228.416976,260.115845
60,46,0.013046,0.000000,0.009728,246.293850,183.184372
61,46,0.013916,0.000000,-0.028021,576.789965,237.753983
61,46,0.013916,0.000000,-0.022679,441.770230,165.865295
61,46,0.013916,0.000000,0.005099,243.567770,209.102478
61,46,0.013916,0.000000,0.005836,260.406613,217.335663
61,46,0.013916,0.000000,0.012243,296.955288,153.344666
61,46,0.013916,0.000000,0.049672,897.954461,153.198654
62,46,0.014786,0.000000,-0.057689,1018.873883,156.746170
62,46,0.014786,0.000000,-0.003057,265.208788,168.788086
62,46,0.014786,0.000000,0.005048,274.634118,210.567520
63,46,0.015656,0.000000,0.006958,322.286183,243.473328
63,46,0.015656,0.000000,0.021376,424.574544,184.266083
64,46,0.016525,0.000000,-0.000257,289.043588,174.170776
64,46,0.016525,0.000000,0.003118,303.368656,270.580658
65,46,0.017395,0.000000,-0.034829,742.271952,169.365616
65,46,0.017395,0.000000,-0.022796,477.889341,165.120499
65,46,0.017395,0.000000,0.005031,304.208061,212.983749
65,46,0.017395,0.000000,0.006612,317.850420,245.343414
65,46,0.017395,0.000000,0.013322,348.424639,253.984879
66,46,0.018265,0.000000,-0.034085,612.667649,201.246094
66,46,0.018265,0.000000,-0.001068,319.374770,154.389572
66,46,0.018265,0.000000,0.002785,332.395230,212.088821
66,46,0.018265,0.000000,0.006587,361.742213,167.682449
67,46,0.019135,0.000000,-0.006295,361.386337,176.891556
67,46,0.019135,0.000000,0.007357,346.995158,250.516113
68,46,0.020004,0.000000,-0.028291,629.015978,206.011993
68,46,0.020004,0.000000,-0.023084,566.529779,189.895645
68,46,0.020004,0.000000,-0.018842,455.191444,265.257477
68,46,0.020004,0.000000,-0.012514,410.058071,247.489883
68,46,0.020004,0.000000,0.000863,361.643528,218.234207
69,46,0.020874,0.000000,-0.033922,637.575763,219.161301
69,46,0.020874,0.000000,-0.003584,369.512648,169.847427
69,46,0.020874,0.000000,0.001822,376.334684,260.760712
69,46,0.020874,0.000000,0.016980,440.742518,192.833252
70,46,0.021744,0.000000,-0.025104,585.748109,245.892792
70,46,0.021744,0.000000,-0.018073,529.414989,170.370758
70,46,0.021744,0.000000,-0.010390,436.225261,170.336426
70,46,0.021744,0.000000,-0.007573,403.887785,151.131149
70,46,0.021744,0.000000,0.000127,380.058618,158.061401
71,46,0.022614,0.000000,-0.033004,655.416214,191.969406
71,46,0.022614,0.000000,-0.025903,595.705719,205.714874
71,46,0.022614,0.000000,-0.020854,540.411590,157.478088
71,46,0.022614,0.000000,-0.007465,418.198277,174.785934
72,46,0.023483,0.000000,-0.024290,605.880442,204.772903
73,46,0.024353,0.000000,-0.018970,562.989921,164.056702
73,46,0.024353,0.000000,-0.003536,446.993023,228.731903
73,46,0.024353,0.000000,0.007033,458.234828,166.662567
74,46,0.025223,0.000000,-0.021664,574.548657,208.702881
74,46,0.025223,0.000000,0.002772,440.761253,161.371124
75,46,0.026093,0.000000,-0.017379,586.272991,169.261871
